,Unnamed: 0,ppt_mean,soil_mean,tmax_mean,tmin_mean
39545,39545,64.04583,29.7625,24.304586,11.463334
91897,91897,98.6375,85.57917,22.975834,13.553335
92517,92517,74.995834,53.404167,23.620836,12.995419
93636,93636,74.995834,53.404167,23.620836,12.995419
141563,141563,51.004166,11.554167,25.061253,10.4775
110829,110829,111.9375,152.40416,12.703752,2.1141675
146854,146854,47.820835,12.279166,21.671253,9.223336
73037,73037,93.6875,77.5375,22.940002,12.382502
138224,138224,49.141666,8.2375,24.869585,10.309585
117401,117401,59.075,21.325,23.830004,11.206668
41274,41274,93.6875,77.5375,22.940002,12.382502
98267,98267,74.995834,53.404167,23.620836,12.995419
143536,143536,96.05417,78.375,23.283335,12.732085
22907,22907,94.104164,98.3625,22.995836,13.041669
129518,129518,91.35833,76.05417,25.491251,15.5250025
122356,122356,59.008335,29.591667,24.571667,11.769168
110882,110882,49.65,11.383333,20.733335,9.486669
74621,74621,94.104164,98.3625,22.995836,13.041669
52612,52612,94.325,131.62917,22.103334,12.710835
83902,83902,74.995834,53.404167,23.620836,12.995419
17206,17206,67.30417,42.433334,20.728752,10.290834
45692,45692,54.008335,56.3375,24.795002,12.897919
136055,136055,249.6625,375.4875,26.03167,16.012503
27492,27492,64.4125,32.166668,24.11917,11.026252
99209,99209,74.995834,53.404167,23.620836,12.995419
54634,54634,58.229168,65.7375,24.204586,13.075002
42533,42533,56.408333,20.891666,22.56917,7.7962513
40874,40874,70.65833,129.88333,21.948753,12.366668
51726,51726,47.183334,34.508335,19.680416,7.8579183
145819,145819,28.870832,2.1708333,22.909584,10.573751
66016,66016,66.55,42.116665,26.758753,13.6708355
107990,107990,56.095833,23.370832,25.179169,11.391668
72721,72721,52.179165,18.966667,18.950003,5.788751
11313,11313,104.40833,155.33333,19.360416,7.5766683
144854,144854,120.67083,123.075,13.297502,3.6183345
11419,11419,95.22083,75.92083,22.943335,12.317502
31547,31547,54.4625,58.495834,24.615835,13.185419
25806,25806,37.875,3.35,20.105001,10.194584
73203,73203,86.01667,68.95417,25.970001,15.613751
18469,18469,55.4125,59.841667,24.416668,13.272084
95204,95204,62.4125,19.279167,24.453753,8.595835
112688,112688,99.92083,83.95417,23.118336,13.356668
90009,90009,66.59167,29.304167,24.144587,10.805001
121472,121472,49.5375,22.229166,19.96167,10.231668
118893,118893,74.995834,53.404167,23.620836,12.995419
143267,143267,120.82083,130.94583,25.495832,15.563336
131494,131494,68.4375,71.21667,19.38167,7.0729175
125604,125604,58.4625,33.533333,19.273336,6.9579177
39275,39275,54.4625,58.495834,24.615835,13.185419
35542,35542,88.73333,97.54583,22.749584,12.572084
75362,75362,75.933334,43.158333,23.34792,10.196668
2198,2198,59.566666,19.608334,20.554586,9.214585
18319,18319,55.4125,59.841667,24.416668,13.272084
124555,124555,85.3625,134.45833,26.647501,15.486252
72971,72971,70.21667,37.658333,26.27542,13.695835
75162,75162,87.375,67.5375,23.012085,12.175418
117562,117562,62.425,44.945835,15.380002,3.2041676
132146,132146,55.904167,16.483334,21.267918,8.975418
60556,60556,75.816666,118.129166,19.602917,8.780835
1141,1141,88.69583,120.625,23.894588,13.010001
145120,145120,84.941666,66.75833,23.271667,12.752918
17060,17060,53.3,16.575,20.87167,8.751668
18020,18020,64.38333,58.8875,20.488752,10.059585
128753,128753,80.995834,72.8125,23.88167,10.628335
29151,29151,47.7125,18.279167,19.037086,10.120419
128044,128044,102.1375,139.575,25.53167,14.877086
19084,19084,137.86667,263.42084,33.109585,21.58125
41320,41320,145.10417,142.55417,23.952919,12.755835
95520,95520,78.479164,65.92083,19.443752,6.4766684
88405,88405,49.508335,47.770832,19.867086,7.5133348
125902,125902,85.45,84.870834,22.635418,12.5425005
27703,27703,38.508335,25.791666,17.50292,6.350418
24292,24292,68.75,42.391666,21.172918,10.827917
57621,57621,64.38333,58.8875,20.488752,10.059585
9405,9405,72.03333,39.795834,23.56792,10.306669
143009,143009,49.7125,30.033333,21.06292,8.385836
91480,91480,74.995834,53.404167,23.620836,12.995419
95239,95239,63.116665,37.579166,21.315002,10.725834
23031,23031,43.770832,15.45,22.38042,11.197084
81072,81072,88.4125,141.9375,18.62375,8.342085
147422,147422,114.833336,136.67084,23.991253,12.942502
27909,27909,93.6875,77.5375,22.940002,12.382502
124176,124176,32.670834,6.275,23.525003,9.647502
143509,143509,91.8625,109.17917,22.345835,12.866252
122266,122266,38.295834,6.3875,20.082085,9.215835
109236,109236,131.90416,257.3375,32.909588,21.516253
21250,21250,93.6875,77.5375,22.940002,12.382502
120564,120564,93.6875,77.5375,22.940002,12.382502
144580,144580,73.5625,45.916668,19.914585,10.4312525
70795,70795,104.25833,140.90834,21.57,11.567086
132458,132458,64.09167,27.133333,24.349585,11.191252
67665,67665,65.80417,38.829166,23.90542,11.857084
17871,17871,48.6375,12.604167,20.778751,10.460834
33040,33040,61.941666,51.283333,17.656252,6.855001
96817,96817,64.104164,18.983334,20.625835,8.87125
713,713,79.870834,74.9875,17.26167,6.2408347
132804,132804,74.995834,53.404167,23.620836,12.995419
95286,95286,75.120834,71.245834,23.691252,12.664168
107369,107369,66.57083,33.495834,23.521667,10.018335
147729,147729,93.6875,77.5375,22.940002,12.382502
30832,30832,72.03333,39.795834,23.56792,10.306669
15247,15247,55.4125,59.841667,24.416668,13.272084
2431,2431,51.420834,33.495834,20.820002,8.175418
106090,106090,93.6875,77.5375,22.940002,12.382502
15108,15108,54.4625,58.495834,24.615835,13.185419
137859,137859,74.995834,53.404167,23.620836,12.995419
666,666,74.995834,53.404167,23.620836,12.995419
99477,99477,74.995834,53.404167,23.620836,12.995419
132733,132733,82.35,78.854164,24.939169,12.206252
41943,41943,63.4,30.741667,19.230001,6.237501
84717,84717,123.48333,137.52083,25.267504,15.450419
138323,138323,87.40833,89.95417,22.853334,13.270001
135502,135502,96.38333,115.245834,20.890417,10.1916685
6145,6145,67.25,31.345833,20.005001,6.687501
51389,51389,99.120834,167.7875,20.99042,10.553335
101956,101956,54.404167,26.075,19.401669,6.655835
8246,8246,53.795834,49.404167,24.751253,12.317919
40941,40941,48.216667,25.0375,19.325418,8.128752
128915,128915,74.995834,53.404167,23.620836,12.995419
78062,78062,71.958336,42.075,25.914171,13.451669
133563,133563,80.9125,65.520836,23.243753,12.231252
108279,108279,74.995834,53.404167,23.620836,12.995419
59474,59474,114.5375,140.84166,24.230001,13.528335
120206,120206,74.995834,53.404167,23.620836,12.995419
11910,11910,93.6875,77.5375,22.940002,12.382502
65776,65776,87.566666,135.95833,19.573753,8.507918
130173,130173,74.995834,53.404167,23.620836,12.995419
6102,6102,83.09167,65.95417,18.248753,7.6950016
139321,139321,45.675,17.6875,20.512918,8.025418
53742,53742,100.32917,84.916664,23.27375,13.620419
84812,84812,115.34167,155.9875,25.23292,13.815002
115375,115375,69.51667,46.0875,16.532085,4.2808347
43833,43833,52.9375,15.7,20.554586,6.8483343
131873,131873,88.78333,53.9625,20.030834,9.258752
51639,51639,45.675,17.6875,20.512918,8.025418
40849,40849,43.283333,15.908334,20.778751,8.259168
40948,40948,85.7875,139.81667,22.116251,12.212918
6309,6309,69.916664,40.104168,23.11792,10.783336
112389,112389,74.995834,53.404167,23.620836,12.995419
68258,68258,113.98333,115.65,24.560835,14.281252
137284,137284,74.995834,53.404167,23.620836,12.995419
102924,102924,80.770836,135.32916,22.040003,12.032501
98365,98365,85.82083,126.566666,21.837086,13.299585
141683,141683,74.995834,53.404167,23.620836,12.995419
69750,69750,132.71666,157.49167,24.61917,14.505003
24409,24409,46.1,16.154167,22.183336,10.812918
7695,7695,53.795834,26.841667,18.866251,7.1425014
126977,126977,82.34167,85.475,23.579168,13.195418
135686,135686,99.941666,113.504166,21.15667,10.657918
28856,28856,95.05417,117.10833,24.08,13.533752
61206,61206,93.6875,77.5375,22.940002,12.382502
72044,72044,53.795834,49.404167,24.751253,12.317919
110934,110934,55.908333,34.108334,20.525002,10.606668
111951,111951,89.245834,79.8,19.576254,8.048335
70848,70848,55.7125,46.0125,18.172918,7.0283346
99883,99883,74.995834,53.404167,23.620836,12.995419
66053,66053,84.4875,75.395836,25.44042,13.117503
19885,19885,99.92083,83.95417,23.118336,13.356668
121335,121335,98.308334,154.61667,27.897085,18.480003
89368,89368,98.6375,85.57917,22.975834,13.553335
6247,6247,46.866665,9.045834,25.074167,10.295419
91146,91146,90.791664,76.82917,23.278337,13.591669
98422,98422,66.066666,47.695835,24.463335,12.340835
16233,16233,65.59583,28.145834,24.180002,11.364168
43566,43566,58.854168,35.05,18.852085,5.8037505
123715,123715,74.995834,53.404167,23.620836,12.995419
55687,55687,55.4125,59.841667,24.416668,13.272084
78150,78150,80.96667,113.4375,19.62917,7.867918
29071,29071,71.05417,96.104164,17.702084,8.638334
98526,98526,52.5,15.558333,25.518335,11.136251
139443,139443,74.995834,53.404167,23.620836,12.995419
49468,49468,63.033333,47.1875,23.282084,10.245835
90543,90543,100.57917,113.3,21.505835,11.097502
17727,17727,93.6875,77.5375,22.940002,12.382502
119339,119339,40.166668,7.616667,20.250004,9.641252
8450,8450,67.925,34.295834,23.900003,11.491252
115520,115520,70.1,39.9,23.621252,11.612919
66186,66186,58.016666,53.679165,19.102503,9.662919
2690,2690,87.375,67.5375,23.012085,12.175418
85738,85738,74.995834,53.404167,23.620836,12.995419
59382,59382,72.03333,39.795834,23.56792,10.306669
33880,33880,92.45,121.01667,24.197916,13.051251
62779,62779,55.4125,59.841667,24.416668,13.272084
142379,142379,52.120834,30.079166,22.21917,9.173751
126072,126072,84.941666,66.75833,23.271667,12.752918
23637,23637,54.004166,54.604168,24.671669,12.991669
16645,16645,69.05417,122.425,21.899586,12.353751
99201,99201,63.7,30.1125,24.447916,11.591669
37591,37591,49.5875,16.670834,20.487501,9.918335
44173,44173,66.316666,34.1125,18.325418,6.0500016
87278,87278,83.99167,75.38333,18.012503,7.0345845
24599,24599,51.841667,18.525,21.927502,9.805835
106966,106966,66.0375,41.016666,23.743752,11.491252
107600,107600,113.98333,115.65,24.560835,14.281252
90946,90946,78.09583,59.108334,21.399168,12.020835
74078,74078,84.44583,85.0,22.522085,12.132503
127950,127950,74.995834,53.404167,23.620836,12.995419
96239,96239,42.9875,14.15,22.222086,11.142501
65812,65812,99.02917,93.84167,25.628752,14.552503
2726,2726,49.2125,15.25,20.187502,6.6908345
47903,47903,75.933334,43.158333,23.34792,10.196668
84820,84820,128.89583,128.175,25.002502,13.5770855
66650,66650,89.675,66.291664,18.154585,7.267918
78143,78143,60.5625,17.7375,20.690834,7.1191683
130516,130516,55.383335,15.425,23.09417,9.092501
118329,118329,99.941666,113.504166,21.15667,10.657918
61195,61195,58.395832,32.570835,18.34417,7.374585
80046,80046,93.6875,77.5375,22.940002,12.382502
63859,63859,65.59583,28.145834,24.180002,11.364168
52333,52333,48.120834,10.208333,25.064585,9.952918
40981,40981,54.708332,29.683332,20.578337,6.9345846
90974,90974,63.7,30.1125,24.447916,11.591669
144088,144088,86.05417,128.2125,21.740002,13.219168
91853,91853,84.25833,88.566666,23.53667,13.384169
24102,24102,107.504166,165.1875,24.555,12.899585
107742,107742,52.5,15.558333,25.518335,11.136251
64861,64861,92.4125,84.32083,22.891668,13.819168
9008,9008,55.908333,34.108334,20.525002,10.606668
73765,73765,114.11667,130.35,24.137503,13.667918
106845,106845,51.591667,32.4375,19.700834,7.040418
35676,35676,93.6875,77.5375,22.940002,12.382502
64389,64389,43.1,9.770833,19.683336,10.197501
123798,123798,74.995834,53.404167,23.620836,12.995419
15972,15972,86.025,53.225,21.943752,9.264169
16296,16296,55.4125,59.841667,24.416668,13.272084
29493,29493,127.354164,145.05,25.353752,14.499585
84835,84835,74.995834,53.404167,23.620836,12.995419
124629,124629,48.3875,36.133335,33.64167,20.135836
138215,138215,111.29583,111.35833,24.586668,14.241252
113994,113994,23.404167,0.45416668,23.572502,9.9075
7272,7272,52.120834,30.079166,22.21917,9.173751
76195,76195,93.6875,77.5375,22.940002,12.382502
53399,53399,75.933334,43.158333,23.34792,10.196668
44889,44889,93.6875,77.5375,22.940002,12.382502
95205,95205,94.45417,110.35833,21.238752,10.5250025
147664,147664,74.995834,53.404167,23.620836,12.995419
9150,9150,55.4125,59.841667,24.416668,13.272084
18697,18697,112.525,156.04167,25.187084,14.456669
70916,70916,47.841667,24.158333,19.56042,8.446252
85170,85170,63.7,30.1125,24.447916,11.591669
23453,23453,91.2,72.78333,22.682919,11.987085
31674,31674,75.933334,43.158333,23.34792,10.196668
59340,59340,46.595833,34.033333,17.97417,6.618335
137454,137454,74.995834,53.404167,23.620836,12.995419
24693,24693,38.295834,6.3875,20.082085,9.215835
66866,66866,93.6875,77.5375,22.940002,12.382502
104612,104612,65.15833,20.3125,20.447502,9.092502
94180,94180,53.779167,37.1,20.090418,10.297502
118575,118575,86.23333,79.5875,22.808336,13.465836
134829,134829,74.995834,53.404167,23.620836,12.995419
41388,41388,97.30417,77.72083,23.370419,12.918752
59838,59838,114.5375,140.84166,24.230001,13.528335
14071,14071,134.1125,134.46666,24.703337,13.8029175
122994,122994,98.225,123.95417,23.675005,13.557919
137276,137276,74.995834,53.404167,23.620836,12.995419
68542,68542,60.625,42.8625,16.755001,6.990001
102060,102060,95.5875,80.175,23.318335,13.270001
100900,100900,69.27917,52.85,22.514585,9.786251
89894,89894,74.95,53.020832,21.252083,12.012918
120548,120548,74.995834,53.404167,23.620836,12.995419
50060,50060,57.770832,40.058334,23.603752,10.317501
101827,101827,74.995834,53.404167,23.620836,12.995419
80676,80676,74.995834,53.404167,23.620836,12.995419
87011,87011,74.995834,53.404167,23.620836,12.995419
21868,21868,81.479164,54.1,22.994585,11.523335
45454,45454,123.48333,137.52083,25.267504,15.450419
70837,70837,54.4625,58.495834,24.615835,13.185419
93218,93218,64.020836,28.454166,24.453337,11.468335
17890,17890,94.104164,98.3625,22.995836,13.041669
60883,60883,52.920834,40.366665,18.445417,7.2479177
76986,76986,71.04583,21.408333,20.587086,8.916251
116425,116425,48.983334,14.841666,20.568335,6.950835
130763,130763,81.10833,47.891666,22.875002,9.916251
2561,2561,30.666666,3.1708333,22.788754,8.706252
122017,122017,43.391666,8.9625,20.452503,9.955001
89673,89673,96.38333,115.245834,20.890417,10.1916685
118411,118411,74.995834,53.404167,23.620836,12.995419
83433,83433,79.02917,70.97083,23.512503,12.894587
77615,77615,45.1875,15.683333,19.265837,9.960419
106037,106037,49.2125,15.25,20.187502,6.6908345
135846,135846,50.408333,14.825,29.854586,15.457502
118236,118236,82.34167,85.475,23.579168,13.195418
75747,75747,62.983334,22.216667,20.43167,6.8933344
135495,135495,75.40833,57.625,23.422916,12.930418
102358,102358,74.995834,53.404167,23.620836,12.995419
27612,27612,65.35833,36.116665,17.732504,6.751251
117418,117418,59.075,21.325,23.830004,11.206668
85078,85078,74.995834,53.404167,23.620836,12.995419
23906,23906,60.833332,48.095833,20.35,9.625002
120494,120494,94.104164,98.3625,22.995836,13.041669
128257,128257,65.84167,70.9875,19.976252,9.777085
59759,59759,55.4125,59.841667,24.416668,13.272084
8560,8560,93.6875,77.5375,22.940002,12.382502
62257,62257,93.53333,73.354164,22.647917,11.960835
37366,37366,100.32917,84.916664,23.27375,13.620419
25061,25061,81.35833,22.904167,20.009584,8.563334
128177,128177,63.15,62.791668,20.223753,9.032085
95012,95012,86.166664,97.7375,21.350422,10.176251
72126,72126,76.2875,76.23333,18.845835,9.818335
15782,15782,78.5,46.508335,22.79292,9.736668
86541,86541,206.09166,296.52917,28.915003,20.180836
78289,78289,94.07083,77.29583,22.700834,12.2125025
110696,110696,92.4,96.82917,21.879171,10.844584
116098,116098,66.35833,33.8625,23.954166,10.747501
136113,136113,55.95,18.0125,25.807085,12.097086
127413,127413,74.995834,53.404167,23.620836,12.995419
44570,44570,68.39167,50.691666,23.743336,12.380419
39605,39605,54.004166,54.604168,24.671669,12.991669
57712,57712,93.6875,77.5375,22.940002,12.382502
100678,100678,49.866665,15.079166,20.684168,7.0200014
96283,96283,34.041668,9.341666,22.33042,12.182502
25453,25453,64.995834,32.95,24.20125,11.844585
75327,75327,61.4125,25.241667,21.528337,7.667084
22229,22229,88.583336,79.725,24.962086,13.5337515
56880,56880,74.995834,53.404167,23.620836,12.995419
144568,144568,77.38333,61.0,19.333334,7.7675014
58987,58987,93.6875,77.5375,22.940002,12.382502
9539,9539,57.0875,28.716667,18.882504,6.177501
92072,92072,74.995834,53.404167,23.620836,12.995419
14851,14851,36.5,2.1541667,33.322502,17.381252
144173,144173,130.82916,152.075,24.976667,14.7854185
124658,124658,32.508335,4.2208333,32.358753,17.219585
84258,84258,84.941666,66.75833,23.271667,12.752918
146189,146189,62.341667,31.5875,18.218752,11.469168
88298,88298,58.229168,53.3125,19.499584,10.439168
72398,72398,62.958332,38.304165,20.809168,12.044168
42049,42049,97.55,123.75,25.622501,13.7541685
7072,7072,71.79583,73.3875,20.01375,8.864585
68139,68139,45.3875,13.6875,19.15042,10.437918
124374,124374,120.82083,130.94583,25.495832,15.563336
29639,29639,62.154167,32.991665,17.882084,6.6587515
33353,33353,74.995834,53.404167,23.620836,12.995419
13259,13259,108.2375,113.370834,26.002085,17.027086
103091,103091,72.175,63.8,21.693752,7.262085
52195,52195,82.34167,85.475,23.579168,13.195418
113714,113714,66.86667,22.9125,19.942503,10.205835
56715,56715,166.58333,70.833336,15.265002,8.442084
119069,119069,74.995834,53.404167,23.620836,12.995419
86804,86804,37.0625,5.3791666,24.843334,10.872918
12450,12450,79.4625,48.466667,16.970419,5.9179177
89937,89937,96.05417,78.375,23.283335,12.732085
146624,146624,72.3625,21.054167,20.36167,9.180418
125147,125147,102.35833,113.245834,22.049585,11.845836
103108,103108,97.25833,82.575,22.695417,12.346668
90060,90060,105.07083,120.90833,24.680836,13.074585
6312,6312,74.995834,53.404167,23.620836,12.995419
47506,47506,61.583332,27.258333,21.261253,8.669168
140171,140171,62.0875,20.2,21.775002,6.745418
123988,123988,52.120834,30.079166,22.21917,9.173751
71295,71295,56.495834,48.204166,19.163336,10.189168
129111,129111,84.4875,75.395836,25.44042,13.117503
89598,89598,59.583332,30.254168,24.383753,11.862502
62173,62173,55.4125,59.841667,24.416668,13.272084
44639,44639,51.191666,14.833333,22.588753,8.725835
83793,83793,113.98333,115.65,24.560835,14.281252
33953,33953,137.86667,263.42084,33.109585,21.58125
66917,66917,46.345833,17.083334,17.336252,8.182085
62908,62908,100.083336,85.9375,23.09917,13.542919
106798,106798,52.120834,30.079166,22.21917,9.173751
90081,90081,77.916664,86.333336,34.97792,21.561253
131908,131908,49.6,49.754166,19.77625,7.495418
6793,6793,47.870834,14.625,20.229586,6.778751
86530,86530,127.354164,145.05,25.353752,14.499585
101870,101870,102.7125,117.441666,24.78167,12.934169
119422,119422,43.358334,13.054167,19.865417,9.018752
64096,64096,93.6875,77.5375,22.940002,12.382502
42022,42022,94.36667,85.541664,22.942501,13.813752
17185,17185,43.770832,15.45,22.38042,11.197084
44105,44105,93.6875,77.5375,22.940002,12.382502
135493,135493,70.47083,45.783333,19.142084,10.123335
57664,57664,47.15,9.05,20.343334,9.777085
67014,67014,45.683334,12.966666,20.548336,7.016251
2262,2262,64.7,19.6625,20.590002,9.125418
103942,103942,58.779167,71.82917,19.367086,8.744584
144766,144766,74.94583,20.725,20.258337,8.482919
98584,98584,114.50833,137.37917,23.97042,13.214585
31819,31819,62.0625,38.05,24.596252,12.086252
70264,70264,69.175,33.291668,19.536251,6.5033345
135316,135316,74.995834,53.404167,23.620836,12.995419
58477,58477,61.4375,30.325,18.105001,6.6275015
124101,124101,61.9625,38.804165,17.05125,5.6145844
123893,123893,66.620834,42.8125,23.81292,12.3862505
58780,58780,80.9125,65.520836,23.243753,12.231252
113935,113935,62.341667,31.5875,18.218752,11.469168
46425,46425,142.7875,141.1875,24.054586,13.075002
22543,22543,70.2125,19.795834,20.525835,8.994584
55383,55383,75.933334,43.158333,23.34792,10.196668
8973,8973,81.479164,54.1,22.994585,11.523335
12978,12978,52.920834,40.366665,18.445417,7.2479177
100669,100669,52.120834,45.966667,19.899586,8.347502
93972,93972,259.55,397.04584,27.437504,17.419168
93583,93583,89.40417,105.175,23.483335,11.595836
135674,135674,74.995834,53.404167,23.620836,12.995419
45694,45694,85.3125,98.55,23.682503,13.088751
90211,90211,89.13333,97.14167,22.598751,13.167501
105275,105275,40.970833,13.166667,20.481253,12.137086
123428,123428,84.958336,98.979164,24.223335,12.831252
52691,52691,50.475,16.95,20.901669,7.093751
107634,107634,74.995834,53.404167,23.620836,12.995419
8632,8632,103.90833,102.40833,25.3675,14.304585
115256,115256,72.21667,21.441668,20.295834,9.363336
86907,86907,65.59583,28.145834,24.180002,11.364168
24218,24218,90.8125,126.09167,22.168753,13.106669
29292,29292,59.495834,31.870832,18.360836,6.7779174
93110,93110,40.6625,18.666666,22.9375,9.396252
67516,67516,58.2875,49.008335,17.858753,7.0412517
30553,30553,66.77917,42.966667,20.929586,11.711251
62328,62328,71.958336,42.075,25.914171,13.451669
90587,90587,85.291664,76.26667,23.40667,13.211669
106755,106755,100.083336,85.9375,23.09917,13.542919
139666,139666,99.175,134.1625,23.463337,13.569585
118612,118612,102.541664,92.07917,17.915417,7.569585
28547,28547,93.6875,77.5375,22.940002,12.382502
4822,4822,53.170834,25.6625,20.36792,9.587085
107650,107650,93.6875,77.5375,22.940002,12.382502
40268,40268,83.791664,51.6875,22.42375,9.560419
48124,48124,65.79583,131.69167,23.821253,10.449168
47015,47015,73.45,108.07917,19.485836,9.210002
136072,136072,59.720833,17.808332,22.810835,9.917918
74313,74313,72.3625,21.054167,20.36167,9.180418
15367,15367,88.73333,97.54583,22.749584,12.572084
93068,93068,74.995834,53.404167,23.620836,12.995419
46635,46635,58.3875,32.445835,20.659586,10.347918
130595,130595,74.995834,53.404167,23.620836,12.995419
30513,30513,89.19583,65.25833,22.839588,12.062085
91651,91651,98.225,123.95417,23.675005,13.557919
98924,98924,94.36667,85.541664,22.942501,13.813752
50398,50398,94.35,133.16667,26.04917,15.132085
66791,66791,51.191666,14.833333,22.588753,8.725835
46915,46915,46.120834,20.079166,20.295002,7.757085
61679,61679,64.49167,38.5625,23.98625,11.004586
112337,112337,94.25,82.84167,23.246668,13.257503
139650,139650,65.558334,31.408333,21.085836,6.9887514
136421,136421,55.375,16.7875,20.829166,6.930418
139839,139839,69.625,48.358334,19.006252,11.017502
106258,106258,74.995834,53.404167,23.620836,12.995419
52438,52438,112.875,145.07916,25.614584,15.475002
51763,51763,65.9875,22.308332,20.036669,9.867918
15682,15682,83.67083,129.12917,21.738337,12.889169
89874,89874,83.39167,88.36667,21.69167,10.454586
19943,19943,55.4125,59.841667,24.416668,13.272084
76506,76506,46.35,17.075,19.151669,9.657918
124186,124186,74.995834,53.404167,23.620836,12.995419
36011,36011,114.5375,140.84166,24.230001,13.528335
134591,134591,93.6875,77.5375,22.940002,12.382502
142696,142696,70.2125,19.795834,20.525835,8.994584
137364,137364,85.629166,59.866665,23.00542,11.925002
57224,57224,99.92083,83.95417,23.118336,13.356668
17526,17526,68.558334,58.075,27.177086,14.036252
114483,114483,64.92083,61.316666,20.166252,9.519168
90881,90881,92.4125,84.32083,22.891668,13.819168
140304,140304,75.22083,58.741665,19.350416,7.8233347
47377,47377,91.2,72.78333,22.682919,11.987085
135523,135523,74.995834,53.404167,23.620836,12.995419
83674,83674,74.995834,53.404167,23.620836,12.995419
72929,72929,48.745834,16.179167,19.679586,6.3154173
129191,129191,74.995834,53.404167,23.620836,12.995419
77889,77889,91.2,72.78333,22.682919,11.987085
49834,49834,109.09167,159.57083,19.398752,8.792918
6084,6084,93.6875,77.5375,22.940002,12.382502
77076,77076,93.6875,77.5375,22.940002,12.382502
29548,29548,48.216667,25.0375,19.325418,8.128752
17079,17079,55.4125,59.841667,24.416668,13.272084
136974,136974,74.995834,53.404167,23.620836,12.995419
100808,100808,66.0,39.670834,20.447918,9.298751
127248,127248,50.995834,28.2375,22.40875,8.532918
3781,3781,49.6,16.658333,19.647919,6.210834
123356,123356,74.995834,53.404167,23.620836,12.995419
67074,67074,93.6875,77.5375,22.940002,12.382502
3414,3414,93.6875,77.5375,22.940002,12.382502
101683,101683,74.95,53.020832,21.252083,12.012918
36716,36716,50.208332,14.491667,24.052084,8.708751
16741,16741,55.4125,59.841667,24.416668,13.272084
51142,51142,86.416664,99.925,24.426252,11.800834
42268,42268,82.38333,77.6625,22.954168,12.759584
109285,109285,134.21666,262.10416,32.97417,21.68792
96844,96844,21.191668,0.041666668,24.373333,10.5041685
125752,125752,74.995834,53.404167,23.620836,12.995419
26490,26490,69.2875,85.44583,20.089586,8.879168
135608,135608,41.316666,19.5125,22.876253,9.352502
29802,29802,59.729168,10.275,23.438335,8.133752
142991,142991,43.420834,15.208333,20.693335,11.930003
82005,82005,74.995834,53.404167,23.620836,12.995419
68546,68546,93.6875,77.5375,22.940002,12.382502
113678,113678,72.3625,21.054167,20.36167,9.180418
70858,70858,59.504166,33.291668,18.33667,7.5112514
66852,66852,114.166664,128.62083,25.172087,14.058752
88655,88655,89.13333,97.14167,22.598751,13.167501
35116,35116,74.995834,53.404167,23.620836,12.995419
18849,18849,60.629166,109.791664,24.27417,11.331252
104186,104186,64.104164,18.983334,20.625835,8.87125
80937,80937,75.63333,85.82083,20.008333,8.387501
66760,66760,47.283333,12.5375,20.1525,8.915418
10047,10047,62.195835,33.583332,23.886251,10.673751
27754,27754,52.275,17.458334,20.246252,6.754585
87846,87846,95.05417,71.725,23.014585,12.534168
136881,136881,52.5,15.558333,25.518335,11.136251
128112,128112,59.933334,50.1125,19.187084,8.314168
32623,32623,62.525,37.316666,16.688753,7.4912515
31193,31193,61.4,41.508335,18.47292,8.935418
36007,36007,78.05417,61.1625,19.969584,7.5283346
20698,20698,93.6875,77.5375,22.940002,12.382502
72873,72873,65.10833,46.795834,24.057503,12.489585
128977,128977,104.2375,136.75,22.675005,9.634168
103202,103202,132.47917,213.72084,33.405003,21.44167
20679,20679,70.2125,19.795834,20.525835,8.994584
112850,112850,28.8625,3.2708333,23.075,9.492918
55227,55227,75.72083,65.99167,21.15,8.339168
57230,57230,66.3875,63.616665,20.297503,9.800419
3921,3921,93.6875,77.5375,22.940002,12.382502
101033,101033,48.291668,20.741667,20.265003,7.1895843
80555,80555,119.47083,141.60417,23.682919,12.510419
97603,97603,42.958332,8.9375,20.450834,10.410002
73459,73459,66.35833,33.8625,23.954166,10.747501
123128,123128,74.995834,53.404167,23.620836,12.995419
65264,65264,66.4375,19.629168,20.432085,8.762085
110849,110849,61.545834,36.35,20.515417,8.267085
126300,126300,53.920834,25.733334,16.865835,3.7133343
35410,35410,49.366665,28.6375,22.358334,9.336251
87813,87813,91.291664,73.80417,22.87417,12.272084
44100,44100,55.4125,59.841667,24.416668,13.272084
10656,10656,45.766666,23.304167,19.565836,8.674168
35107,35107,87.1625,70.754166,23.342503,13.240003
26442,26442,162.37917,290.85,27.798336,18.738337
64818,64818,124.9,147.5625,24.935835,14.760001
30766,30766,48.6125,13.870833,20.655,7.0445843
50407,50407,91.95417,82.870834,25.337502,15.087085
57651,57651,93.6875,77.5375,22.940002,12.382502
56431,56431,39.0125,19.1,21.114586,7.837501
62475,62475,98.6375,85.57917,22.975834,13.553335
99131,99131,85.520836,68.0,23.151669,12.144169
96051,96051,77.21667,55.216667,26.993752,16.90917
102728,102728,72.9,60.825,20.573753,8.577917
121094,121094,61.779167,29.4375,26.955835,13.159169
3121,3121,82.525,60.979168,20.581251,10.477085
115759,115759,121.245834,125.02917,24.959587,13.446253
18569,18569,50.320835,17.720833,18.880835,8.760419
61261,61261,112.875,145.07916,25.614584,15.475002
122009,122009,96.229164,84.975,23.028337,13.961669
32652,32652,98.604164,92.59167,24.752502,13.610002
